ex_name,ex_version,ex_prompt_version,timestamp,index,config_name,config_label,config_deployment,config_api_version,config_temperature,config_max_tokens,config_n_responses,config_stop,config_top_p,config_top_k,fact,measures,dependencies,node_tp,node_fp,node_fn,edges_tp,edges_fn,edges_fp,edges_precision,edges_recall,edges_f1,nodes_tp,nodes_fn,nodes_fp,nodes_precision,nodes_recall,nodes_f1
exercise-3,demand,rq4-base,2024-11-12T15-22-38,1,gpt,gpt4o,gpt-4o,2024-04-01-preview,0.1,,1,,0.9,5,PURCHASE,"['amount', 'exchange']","[{'from': 'PURCHASE', 'label': 'tp', 'to': 'Store'}, {'from': 'PURCHASE', 'label': 'tp', 'to': 'CreditCard'}, {'from': 'PURCHASE', 'label': 'tp', 'to': 'Date'}, {'from': 'PURCHASE', 'label': 'tp', 'to': 'amount'}, {'from': 'PURCHASE', 'label': 'tp', 'to': 'exchange'}, {'from': 'Store', 'label': 'tp', 'to': 'StoreName'}, {'from': 'Store', 'label': 'fp', 'to': 'Address'}, {'from': 'Store', 'label': 'tp', 'to': 'StoreType'}, {'from': 'Store', 'label': 'tp', 'to': 'Country'}, {'from': 'Country', 'label': 'tp', 'to': 'Area'}, {'from': 'CreditCard', 'label': 'tp', 'to': 'creditCardType'}, {'from': 'CreditCard', 'label': 'tp', 'to': 'Holder'}, {'from': 'CreditCard', 'label': 'fp', 'to': 'ExpirationDate'}, {'from': 'CreditCard', 'label': 'tp', 'to': 'CreditLimit'}, {'from': 'creditCardType', 'label': 'tp', 'to': 'Circuit'}, {'from': 'creditCardType', 'label': 'tp', 'to': 'IssuingBank'}, {'from': 'creditCardType', 'label': 'tp', 'to': 'creditCardName'}, {'from': 'creditCardType', 'label': 'tp', 'to': 'Color'}, {'from': 'IssuingBank', 'label': 'tp', 'to': 'issuingBankAddress'}, {'from': 'IssuingBank', 'label': 'fp', 'to': 'BankCountry'}, {'from': 'Holder', 'label': 'tp', 'to': 'FirstName'}, {'from': 'Holder', 'label': 'tp', 'to': 'LastName'}, {'from': 'Holder', 'label': 'tp', 'to': 'Age'}, {'from': 'Holder', 'label': 'tp', 'to': 'Job'}, {'from': 'Holder', 'label': 'tp', 'to': 'IncomeRange'}]","['job', 'date', 'circuit', 'amount', 'exchange', 'creditlimit', 'issuingbankaddress', 'purchase', 'country', 'creditcardname', 'incomerange', 'lastname', 'store', 'area', 'holder', 'age', 'storetype', 'storename', 'issuingbank', 'color', 'firstname', 'creditcard', 'creditcardtype']","['address', 'bankcountry', 'expirationdate']",['storeaddress'],22,3,3,0.88,0.88,0.88,23,1,3,0.8846,0.9583,0.92
exercise-3,demand,rq4-base,2024-11-12T15-23-04,1,gpt,gpt4o,gpt-4o,2024-04-01-preview,0.1,,1,,0.9,5,PURCHASE,"['Amount', 'Exchange']","[{'from': 'PURCHASE', 'label': 'tp', 'to': 'Store'}, {'from': 'PURCHASE', 'label': 'tp', 'to': 'CreditCard'}, {'from': 'PURCHASE', 'label': 'tp', 'to': 'Date'}, {'from': 'PURCHASE', 'label': 'tp', 'to': 'Amount'}, {'from': 'PURCHASE', 'label': 'tp', 'to': 'Exchange'}, {'from': 'Store', 'label': 'tp', 'to': 'StoreName'}, {'from': 'StoreName', 'label': 'fp', 'to': 'StoreAddress'}, {'from': 'StoreAddress', 'label': 'fp', 'to': 'StoreType'}, {'from': 'StoreType', 'label': 'fp', 'to': 'Country'}, {'from': 'Country', 'label': 'tp', 'to': 'Area'}, {'from': 'CreditCard', 'label': 'tp', 'to': 'creditCardType'}, {'from': 'creditCardType', 'label': 'fp', 'to': 'Holder'}, {'from': 'Holder', 'label': 'fp', 'to': 'ExpirationDate'}, {'from': 'ExpirationDate', 'label': 'fp', 'to': 'CreditLimit'}, {'from': 'creditCardType', 'label': 'tp', 'to': 'Circuit'}, {'from': 'Circuit', 'label': 'fp', 'to': 'IssuingBank'}, {'from': 'IssuingBank', 'label': 'tp', 'to': 'issuingBankAddress'}, {'from': 'issuingBankAddress', 'label': 'fp', 'to': 'BankCountry'}, {'from': 'creditCardType', 'label': 'tp', 'to': 'creditCardName'}, {'from': 'creditCardName', 'label': 'fp', 'to': 'CardColor'}, {'from': 'Holder', 'label': 'tp', 'to': 'FirstName'}, {'from': 'FirstName', 'label': 'fp', 'to': 'LastName'}, {'from': 'LastName', 'label': 'fp', 'to': 'Age'}, {'from': 'Age', 'label': 'fp', 'to': 'Job'}, {'from': 'Job', 'label': 'fp', 'to': 'IncomeRange'}]","['country', 'age', 'firstname', 'creditcard', 'creditcardname', 'store', 'amount', 'issuingbankaddress', 'storename', 'circuit', 'area', 'storeaddress', 'issuingbank', 'incomerange', 'storetype', 'job', 'exchange', 'holder', 'date', 'lastname', 'creditlimit', 'creditcardtype', 'purchase']","['bankcountry', 'cardcolor', 'expirationdate']",['color'],12,13,13,0.48,0.48,0.48,23,1,3,0.8846,0.9583,0.92
exercise-3,demand,rq4-base,2024-11-12T15-23-25,1,gpt,gpt4o,gpt-4o,2024-04-01-preview,0.1,,1,,0.9,5,PURCHASE,"['amount', 'exchange']","[{'from': 'PURCHASE', 'label': 'tp', 'to': 'amount'}, {'from': 'PURCHASE', 'label': 'tp', 'to': 'exchange'}, {'from': 'PURCHASE', 'label': 'tp', 'to': 'Date'}, {'from': 'PURCHASE', 'label': 'tp', 'to': 'store'}, {'from': 'PURCHASE', 'label': 'tp', 'to': 'creditcard'}, {'from': 'store', 'label': 'tp', 'to': 'storename'}, {'from': 'store', 'label': 'fp', 'to': 'address'}, {'from': 'store', 'label': 'fp', 'to': 'type'}, {'from': 'store', 'label': 'tp', 'to': 'country'}, {'from': 'country', 'label': 'tp', 'to': 'area'}, {'from': 'creditcard', 'label': 'fp', 'to': 'cardtype'}, {'from': 'creditcard', 'label': 'tp', 'to': 'holder'}, {'from': 'creditcard', 'label': 'fp', 'to': 'expirationdate'}, {'from': 'creditcard', 'label': 'tp', 'to': 'creditlimit'}, {'from': 'cardtype', 'label': 'fp', 'to': 'circuit'}, {'from': 'cardtype', 'label': 'fp', 'to': 'issuingbank'}, {'from': 'cardtype', 'label': 'fp', 'to': 'cardname'}, {'from': 'cardtype', 'label': 'fp', 'to': 'color'}, {'from': 'issuingbank', 'label': 'fp', 'to': 'bankaddress'}, {'from': 'issuingbank', 'label': 'fp', 'to': 'bankcountry'}, {'from': 'holder', 'label': 'tp', 'to': 'firstname'}, {'from': 'holder', 'label': 'tp', 'to': 'lastname'}, {'from': 'holder', 'label': 'tp', 'to': 'age'}, {'from': 'holder', 'label': 'tp', 'to': 'job'}, {'from': 'holder', 'label': 'tp', 'to': 'incomerange'}]","['country', 'exchange', 'incomerange', 'circuit', 'holder', 'lastname', 'store', 'purchase', 'issuingbank', 'creditlimit', 'job', 'color', 'age', 'storename', 'area', 'creditcard', 'firstname', 'amount', 'date']","['cardname', 'expirationdate', 'bankaddress', 'bankcountry', 'cardtype', 'type', 'address']","['issuingbankaddress', 'storetype', 'storeaddress', 'creditcardtype', 'creditcardname']",15,10,10,0.6,0.6,0.6,19,5,7,0.7308,0.7917,0.76
exercise-3,demand,rq4-base,2024-11-12T15-23-47,1,gpt,gpt4o,gpt-4o,2024-04-01-preview,0.1,,1,,0.9,5,PURCHASE,"['amount', 'exchange']","[{'from': 'PURCHASE', 'label': 'tp', 'to': 'amount'}, {'from': 'PURCHASE', 'label': 'tp', 'to': 'exchange'}, {'from': 'PURCHASE', 'label': 'tp', 'to': 'Date'}, {'from': 'PURCHASE', 'label': 'tp', 'to': 'store'}, {'from': 'PURCHASE', 'label': 'tp', 'to': 'creditcard'}, {'from': 'store', 'label': 'tp', 'to': 'storename'}, {'from': 'store', 'label': 'fp', 'to': 'address'}, {'from': 'store', 'label': 'fp', 'to': 'type'}, {'from': 'store', 'label': 'tp', 'to': 'country'}, {'from': 'country', 'label': 'tp', 'to': 'area'}, {'from': 'creditcard', 'label': 'fp', 'to': 'cardtype'}, {'from': 'creditcard', 'label': 'tp', 'to': 'holder'}, {'from': 'creditcard', 'label': 'fp', 'to': 'expirationdate'}, {'from': 'creditcard', 'label': 'tp', 'to': 'creditlimit'}, {'from': 'cardtype', 'label': 'fp', 'to': 'circuit'}, {'from': 'cardtype', 'label': 'fp', 'to': 'issuingbank'}, {'from': 'cardtype', 'label': 'fp', 'to': 'cardname'}, {'from': 'cardtype', 'label': 'fp', 'to': 'color'}, {'from': 'issuingbank', 'label': 'fp', 'to': 'bankaddress'}, {'from': 'issuingbank', 'label': 'fp', 'to': 'bankcountry'}, {'from': 'holder', 'label': 'tp', 'to': 'firstname'}, {'from': 'holder', 'label': 'tp', 'to': 'lastname'}, {'from': 'holder', 'label': 'tp', 'to': 'age'}, {'from': 'holder', 'label': 'tp', 'to': 'job'}, {'from': 'holder', 'label': 'tp', 'to': 'incomerange'}]","['incomerange', 'holder', 'color', 'amount', 'circuit', 'creditlimit', 'area', 'lastname', 'job', 'exchange', 'creditcard', 'issuingbank', 'age', 'storename', 'purchase', 'firstname', 'store', 'date', 'country']","['type', 'expirationdate', 'bankcountry', 'cardtype', 'cardname', 'bankaddress', 'address']","['creditcardname', 'creditcardtype', 'storeaddress', 'storetype', 'issuingbankaddress']",15,10,10,0.6,0.6,0.6,19,5,7,0.7308,0.7917,0.76
exercise-3,demand,rq4-base,2024-11-12T15-24-15,1,gpt,gpt4o,gpt-4o,2024-04-01-preview,0.1,,1,,0.9,5,PURCHASE,"['amount', 'exchange']","[{'from': 'PURCHASE', 'label': 'tp', 'to': 'amount'}, {'from': 'PURCHASE', 'label': 'tp', 'to': 'exchange'}, {'from': 'PURCHASE', 'label': 'tp', 'to': 'store'}, {'from': 'PURCHASE', 'label': 'tp', 'to': 'creditcard'}, {'from': 'PURCHASE', 'label': 'tp', 'to': 'date'}, {'from': 'store', 'label': 'tp', 'to': 'storename'}, {'from': 'storename', 'label': 'fp', 'to': 'storeaddress'}, {'from': 'storeaddress', 'label': 'fp', 'to': 'storetype'}, {'from': 'storetype', 'label': 'fp', 'to': 'country'}, {'from': 'country', 'label': 'tp', 'to': 'area'}, {'from': 'creditcard', 'label': 'fp', 'to': 'cardtype'}, {'from': 'cardtype', 'label': 'fp', 'to': 'holder'}, {'from': 'holder', 'label': 'fp', 'to': 'expirationdate'}, {'from': 'expirationdate', 'label': 'fp', 'to': 'creditlimit'}, {'from': 'cardtype', 'label': 'fp', 'to': 'circuit'}, {'from': 'circuit', 'label': 'fp', 'to': 'issuingbank'}, {'from': 'issuingbank', 'label': 'fp', 'to': 'bankaddress'}, {'from': 'bankaddress', 'label': 'fp', 'to': 'bankcountry'}, {'from': 'cardtype', 'label': 'fp', 'to': 'cardname'}, {'from': 'cardname', 'label': 'fp', 'to': 'cardcolor'}, {'from': 'holder', 'label': 'tp', 'to': 'firstname'}, {'from': 'firstname', 'label': 'fp', 'to': 'lastname'}, {'from': 'lastname', 'label': 'fp', 'to': 'age'}, {'from': 'age', 'label': 'fp', 'to': 'job'}, {'from': 'job', 'label': 'fp', 'to': 'incomerange'}]","['amount', 'issuingbank', 'store', 'country', 'firstname', 'age', 'job', 'storename', 'area', 'exchange', 'incomerange', 'creditlimit', 'circuit', 'purchase', 'holder', 'creditcard', 'storeaddress', 'date', 'storetype', 'lastname']","['bankcountry', 'expirationdate', 'cardtype', 'bankaddress', 'cardname', 'cardcolor']","['issuingbankaddress', 'color', 'creditcardname', 'creditcardtype']",8,17,17,0.32,0.32,0.32,20,4,6,0.7692,0.8333,0.8
exercise-4,demand,rq4-base,2024-11-12T15-24-39,1,gpt,gpt4o,gpt-4o,2024-04-01-preview,0.1,,1,,0.9,5,RaceArrivals,"['Position', 'Score', 'NumberOfLaps', 'Time']","[{'from': 'RaceArrivals', 'label': 'fp', 'to': 'Driver'}, {'from': 'RaceArrivals', 'label': 'fp', 'to': 'carNumber'}, {'from': 'RaceArrivals', 'label': 'fp', 'to': 'Circuit'}, {'from': 'RaceArrivals', 'label': 'fp', 'to': 'Position'}, {'from': 'RaceArrivals', 'label': 'fp', 'to': 'Score'}, {'from': 'RaceArrivals', 'label': 'fp', 'to': 'NumberOfLaps'}, {'from': 'RaceArrivals', 'label': 'fp', 'to': 'Time'}, {'from': 'Driver', 'label': 'tp', 'to': 'firstName'}, {'from': 'Driver', 'label': 'tp', 'to': 'lastName'}, {'from': 'Driver', 'label': 'tp', 'to': 'age'}, {'from': 'carNumber', 'label': 'fp', 'to': 'CarNumber'}, {'from': 'carNumber', 'label': 'tp', 'to': 'Stable'}, {'from': 'Stable', 'label': 'tp', 'to': 'mainAddress'}, {'from': 'Stable', 'label': 'tp', 'to': 'manager'}, {'from': 'Circuit', 'label': 'tp', 'to': 'City'}, {'from': 'Circuit', 'label': 'tp', 'to': 'mileage'}]","['score', 'carnumber', 'position', 'manager', 'lastname', 'circuit', 'time', 'city', 'age', 'driver', 'mileage', 'firstname', 'stable', 'mainaddress', 'numberoflaps']",['racearrivals'],"['date', 'arrival']",8,8,8,0.5,0.5,0.5,15,2,1,0.9375,0.8824,0.9091
exercise-4,demand,rq4-base,2024-11-12T15-24-58,1,gpt,gpt4o,gpt-4o,2024-04-01-preview,0.1,,1,,0.9,5,RaceArrivals,"['Position', 'Score', 'NumberOfLaps', 'Time']","[{'from': 'RaceArrivals', 'label': 'fp', 'to': 'Driver'}, {'from': 'RaceArrivals', 'label': 'fp', 'to': 'carNumber'}, {'from': 'RaceArrivals', 'label': 'fp', 'to': 'Circuit'}, {'from': 'RaceArrivals', 'label': 'fp', 'to': 'Position'}, {'from': 'RaceArrivals', 'label': 'fp', 'to': 'Score'}, {'from': 'RaceArrivals', 'label': 'fp', 'to': 'NumberOfLaps'}, {'from': 'RaceArrivals', 'label': 'fp', 'to': 'Time'}, {'from': 'Driver', 'label': 'tp', 'to': 'firstName'}, {'from': 'Driver', 'label': 'tp', 'to': 'lastName'}, {'from': 'Driver', 'label': 'tp', 'to': 'age'}, {'from': 'carNumber', 'label': 'fp', 'to': 'CarNumber'}, {'from': 'carNumber', 'label': 'tp', 'to': 'Stable'}, {'from': 'Stable', 'label': 'tp', 'to': 'mainAddress'}, {'from': 'Stable', 'label': 'tp', 'to': 'manager'}, {'from': 'Circuit', 'label': 'tp', 'to': 'City'}, {'from': 'Circuit', 'label': 'tp', 'to': 'mileage'}]","['age', 'carnumber', 'manager', 'mileage', 'driver', 'firstname', 'position', 'mainaddress', 'stable', 'lastname', 'circuit', 'score', 'city', 'numberoflaps', 'time']",['racearrivals'],"['arrival', 'date']",8,8,8,0.5,0.5,0.5,15,2,1,0.9375,0.8824,0.9091
exercise-4,demand,rq4-base,2024-11-12T15-25-21,1,gpt,gpt4o,gpt-4o,2024-04-01-preview,0.1,,1,,0.9,5,RaceArrivals,"['Position', 'Score', 'NumberOfLaps', 'Time']","[{'from': 'RaceArrivals', 'label': 'fp', 'to': 'Position'}, {'from': 'RaceArrivals', 'label': 'fp', 'to': 'Score'}, {'from': 'RaceArrivals', 'label': 'fp', 'to': 'NumberOfLaps'}, {'from': 'RaceArrivals', 'label': 'fp', 'to': 'Time'}, {'from': 'RaceArrivals', 'label': 'fp', 'to': 'Driver'}, {'from': 'RaceArrivals', 'label': 'fp', 'to': 'carNumber'}, {'from': 'RaceArrivals', 'label': 'fp', 'to': 'Circuit'}, {'from': 'RaceArrivals', 'label': 'fp', 'to': 'Date'}, {'from': 'Driver', 'label': 'tp', 'to': 'firstName'}, {'from': 'Driver', 'label': 'tp', 'to': 'lastName'}, {'from': 'Driver', 'label': 'tp', 'to': 'age'}, {'from': 'carNumber', 'label': 'fp', 'to': 'CarNumber'}, {'from': 'carNumber', 'label': 'tp', 'to': 'Stable'}, {'from': 'Stable', 'label': 'tp', 'to': 'mainAddress'}, {'from': 'Stable', 'label': 'tp', 'to': 'manager'}, {'from': 'Circuit', 'label': 'tp', 'to': 'City'}, {'from': 'Circuit', 'label': 'tp', 'to': 'mileage'}]","['date', 'stable', 'mileage', 'time', 'circuit', 'mainaddress', 'firstname', 'manager', 'city', 'lastname', 'numberoflaps', 'carnumber', 'age', 'position', 'score', 'driver']",['racearrivals'],['arrival'],8,8,9,0.4706,0.5,0.4848,16,1,1,0.9412,0.9412,0.9412
exercise-4,demand,rq4-base,2024-11-12T15-25-46,1,gpt,gpt4o,gpt-4o,2024-04-01-preview,0.1,,1,,0.9,5,RaceArrivals,"['Position', 'Score', 'NumberOfLaps', 'Time']","[{'from': 'RaceArrivals', 'label': 'fp', 'to': 'Driver'}, {'from': 'RaceArrivals', 'label': 'fp', 'to': 'carNumber'}, {'from': 'RaceArrivals', 'label': 'fp', 'to': 'Circuit'}, {'from': 'RaceArrivals', 'label': 'fp', 'to': 'Position'}, {'from': 'RaceArrivals', 'label': 'fp', 'to': 'Score'}, {'from': 'RaceArrivals', 'label': 'fp', 'to': 'NumberOfLaps'}, {'from': 'RaceArrivals', 'label': 'fp', 'to': 'Time'}, {'from': 'Driver', 'label': 'tp', 'to': 'firstName'}, {'from': 'Driver', 'label': 'tp', 'to': 'lastName'}, {'from': 'Driver', 'label': 'tp', 'to': 'age'}, {'from': 'carNumber', 'label': 'fp', 'to': 'CarNumber'}, {'from': 'carNumber', 'label': 'tp', 'to': 'Stable'}, {'from': 'Stable', 'label': 'tp', 'to': 'mainAddress'}, {'from': 'Stable', 'label': 'tp', 'to': 'manager'}, {'from': 'Circuit', 'label': 'tp', 'to': 'City'}, {'from': 'Circuit', 'label': 'tp', 'to': 'mileage'}]","['score', 'lastname', 'city', 'mileage', 'numberoflaps', 'manager', 'carnumber', 'mainaddress', 'circuit', 'firstname', 'position', 'driver', 'age', 'stable', 'time']",['racearrivals'],"['date', 'arrival']",8,8,8,0.5,0.5,0.5,15,2,1,0.9375,0.8824,0.9091
exercise-4,demand,rq4-base,2024-11-12T15-26-05,1,gpt,gpt4o,gpt-4o,2024-04-01-preview,0.1,,1,,0.9,5,RaceArrivals,"['position', 'score', 'numberoflaps', 'time']","[{'from': 'RaceArrivals', 'label': 'fp', 'to': 'driver'}, {'from': 'RaceArrivals', 'label': 'fp', 'to': 'carnumber'}, {'from': 'RaceArrivals', 'label': 'fp', 'to': 'circuit'}, {'from': 'RaceArrivals', 'label': 'fp', 'to': 'position'}, {'from': 'RaceArrivals', 'label': 'fp', 'to': 'score'}, {'from': 'RaceArrivals', 'label': 'fp', 'to': 'numberoflaps'}, {'from': 'RaceArrivals', 'label': 'fp', 'to': 'time'}, {'from': 'driver', 'label': 'fp', 'to': 'drivername'}, {'from': 'driver', 'label': 'fp', 'to': 'driversurname'}, {'from': 'driver', 'label': 'fp', 'to': 'driverage'}, {'from': 'carnumber', 'label': 'tp', 'to': 'stable'}, {'from': 'stable', 'label': 'fp', 'to': 'stableaddress'}, {'from': 'stable', 'label': 'fp', 'to': 'stablemanager'}, {'from': 'circuit', 'label': 'tp', 'to': 'city'}, {'from': 'circuit', 'label': 'fp', 'to': 'circuitlength'}]","['time', 'city', 'carnumber', 'score', 'position', 'stable', 'numberoflaps', 'driver', 'circuit']","['racearrivals', 'driverage', 'driversurname', 'drivername', 'stablemanager', 'stableaddress', 'circuitlength']","['date', 'mileage', 'arrival', 'lastname', 'manager', 'age', 'firstname', 'mainaddress']",2,14,13,0.1333,0.125,0.129,9,8,7,0.5625,0.5294,0.5455
exercise-5,demand,rq4-base,2024-11-12T15-26-27,1,gpt,gpt4o,gpt-4o,2024-04-01-preview,0.1,,1,,0.9,5,PRESENCE,"['Weight', 'Height']","[{'from': 'PRESENCE', 'label': 'tp', 'to': 'Member'}, {'from': 'PRESENCE', 'label': 'tp', 'to': 'WOD'}, {'from': 'PRESENCE', 'label': 'tp', 'to': 'Date'}, {'from': 'PRESENCE', 'label': 'tp', 'to': 'hour'}, {'from': 'PRESENCE', 'label': 'tp', 'to': 'Instructor'}, {'from': 'PRESENCE', 'label': 'fp', 'to': 'Weight'}, {'from': 'PRESENCE', 'label': 'fp', 'to': 'Height'}, {'from': 'Member', 'label': 'tp', 'to': 'Name'}, {'from': 'Member', 'label': 'tp', 'to': 'Surname'}, {'from': 'Member', 'label': 'tp', 'to': 'Address'}, {'from': 'Address', 'label': 'tp', 'to': 'PostalCode'}, {'from': 'PostalCode', 'label': 'tp', 'to': 'City'}, {'from': 'WOD', 'label': 'tp', 'to': 'WODType'}, {'from': 'Date', 'label': 'fp', 'to': 'Date'}]","['surname', 'member', 'presence', 'wod', 'name', 'wodtype', 'postalcode', 'city', 'instructor', 'hour', 'address', 'date']","['height', 'weight']","['height', 'weight']",11,2,3,0.7857,0.8462,0.8148,12,2,2,0.8571,0.8571,0.8571
exercise-5,demand,rq4-base,2024-11-12T15-26-45,1,gpt,gpt4o,gpt-4o,2024-04-01-preview,0.1,,1,,0.9,5,PRESENCE,"['Weight', 'Height']","[{'from': 'PRESENCE', 'label': 'tp', 'to': 'Member'}, {'from': 'PRESENCE', 'label': 'tp', 'to': 'WOD'}, {'from': 'PRESENCE', 'label': 'tp', 'to': 'Date'}, {'from': 'PRESENCE', 'label': 'tp', 'to': 'hour'}, {'from': 'PRESENCE', 'label': 'tp', 'to': 'Instructor'}, {'from': 'PRESENCE', 'label': 'fp', 'to': 'Weight'}, {'from': 'PRESENCE', 'label': 'fp', 'to': 'Height'}, {'from': 'Member', 'label': 'tp', 'to': 'Name'}, {'from': 'Member', 'label': 'tp', 'to': 'Surname'}, {'from': 'Member', 'label': 'tp', 'to': 'Address'}, {'from': 'Address', 'label': 'tp', 'to': 'PostalCode'}, {'from': 'PostalCode', 'label': 'tp', 'to': 'City'}, {'from': 'WOD', 'label': 'tp', 'to': 'WODType'}]","['wodtype', 'address', 'member', 'presence', 'city', 'instructor', 'hour', 'wod', 'date', 'name', 'postalcode', 'surname']","['height', 'weight']","['height', 'weight']",11,2,2,0.8462,0.8462,0.8462,12,2,2,0.8571,0.8571,0.8571
exercise-5,demand,rq4-base,2024-11-12T15-27-06,1,gpt,gpt4o,gpt-4o,2024-04-01-preview,0.1,,1,,0.9,5,PRESENCE,"['Weight', 'Height']","[{'from': 'PRESENCE', 'label': 'tp', 'to': 'Member'}, {'from': 'PRESENCE', 'label': 'tp', 'to': 'WOD'}, {'from': 'PRESENCE', 'label': 'tp', 'to': 'Date'}, {'from': 'PRESENCE', 'label': 'tp', 'to': 'hour'}, {'from': 'PRESENCE', 'label': 'tp', 'to': 'Instructor'}, {'from': 'PRESENCE', 'label': 'fp', 'to': 'Weight'}, {'from': 'PRESENCE', 'label': 'fp', 'to': 'Height'}, {'from': 'Name', 'label': 'fp', 'to': 'Member'}, {'from': 'Surname', 'label': 'fp', 'to': 'Member'}, {'from': 'Address', 'label': 'fp', 'to': 'Member'}, {'from': 'PostalCode', 'label': 'fp', 'to': 'Member'}, {'from': 'City', 'label': 'fp', 'to': 'Member'}, {'from': 'WOD', 'label': 'tp', 'to': 'WODType'}, {'from': 'Date', 'label': 'fp', 'to': 'Date'}]","['wod', 'wodtype', 'city', 'address', 'instructor', 'name', 'surname', 'member', 'postalcode', 'date', 'presence', 'hour']","['height', 'weight']","['height', 'weight']",6,7,8,0.4286,0.4615,0.4444,12,2,2,0.8571,0.8571,0.8571
exercise-5,demand,rq4-base,2024-11-12T15-27-27,1,gpt,gpt4o,gpt-4o,2024-04-01-preview,0.1,,1,,0.9,5,PRESENCE,"['Weight', 'Height']","[{'from': 'PRESENCE', 'label': 'tp', 'to': 'Member'}, {'from': 'PRESENCE', 'label': 'tp', 'to': 'WOD'}, {'from': 'PRESENCE', 'label': 'tp', 'to': 'Date'}, {'from': 'PRESENCE', 'label': 'tp', 'to': 'hour'}, {'from': 'PRESENCE', 'label': 'tp', 'to': 'Instructor'}, {'from': 'PRESENCE', 'label': 'fp', 'to': 'Weight'}, {'from': 'PRESENCE', 'label': 'fp', 'to': 'Height'}, {'from': 'Member', 'label': 'tp', 'to': 'Name'}, {'from': 'Member', 'label': 'tp', 'to': 'Surname'}, {'from': 'Member', 'label': 'tp', 'to': 'Address'}, {'from': 'Address', 'label': 'tp', 'to': 'PostalCode'}, {'from': 'PostalCode', 'label': 'tp', 'to': 'City'}, {'from': 'WOD', 'label': 'tp', 'to': 'WODType'}, {'from': 'Date', 'label': 'fp', 'to': 'Date'}]","['member', 'wod', 'wodtype', 'date', 'surname', 'city', 'instructor', 'presence', 'name', 'address', 'postalcode', 'hour']","['height', 'weight']","['height', 'weight']",11,2,3,0.7857,0.8462,0.8148,12,2,2,0.8571,0.8571,0.8571
exercise-5,demand,rq4-base,2024-11-12T15-27-51,1,gpt,gpt4o,gpt-4o,2024-04-01-preview,0.1,,1,,0.9,5,PRESENCE,"['Weight', 'Height']","[{'from': 'PRESENCE', 'label': 'tp', 'to': 'Member'}, {'from': 'PRESENCE', 'label': 'tp', 'to': 'WOD'}, {'from': 'PRESENCE', 'label': 'tp', 'to': 'Date'}, {'from': 'PRESENCE', 'label': 'tp', 'to': 'hour'}, {'from': 'PRESENCE', 'label': 'tp', 'to': 'Instructor'}, {'from': 'PRESENCE', 'label': 'fp', 'to': 'Weight'}, {'from': 'PRESENCE', 'label': 'fp', 'to': 'Height'}, {'from': 'Member', 'label': 'tp', 'to': 'Name'}, {'from': 'Member', 'label': 'tp', 'to': 'Surname'}, {'from': 'Member', 'label': 'tp', 'to': 'Address'}, {'from': 'Address', 'label': 'tp', 'to': 'PostalCode'}, {'from': 'PostalCode', 'label': 'tp', 'to': 'City'}, {'from': 'WOD', 'label': 'tp', 'to': 'WODType'}, {'from': 'Date', 'label': 'fp', 'to': 'Date'}]","['postalcode', 'instructor', 'date', 'hour', 'wodtype', 'city', 'member', 'presence', 'address', 'surname', 'name', 'wod']","['height', 'weight']","['height', 'weight']",11,2,3,0.7857,0.8462,0.8148,12,2,2,0.8571,0.8571,0.8571
exercise-6,demand,rq4-base,2024-11-12T15-28-10,1,gpt,gpt4o,gpt-4o,2024-04-01-preview,0.1,,1,,0.9,5,TRANSFER,"['TransferCount', 'reason']","[{'from': 'TRANSFER', 'label': 'fp', 'to': 'Employee'}, {'from': 'TRANSFER', 'label': 'fp', 'to': 'departmentCode'}, {'from': 'TRANSFER', 'label': 'tp', 'to': 'Date'}, {'from': 'TRANSFER', 'label': 'fp', 'to': 'TransferCount'}, {'from': 'TRANSFER', 'label': 'tp', 'to': 'reason'}, {'from': 'EmployeeCode', 'label': 'tp', 'to': 'EmployeeName'}, {'from': 'EmployeeCode', 'label': 'tp', 'to': 'EmployeeSurname'}, {'from': 'EmployeeCode', 'label': 'tp', 'to': 'gender'}, {'from': 'EmployeeCode', 'label': 'tp', 'to': 'qualification'}, {'from': 'EmployeeCode', 'label': 'fp', 'to': 'RecruitmentDate'}, {'from': 'EmployeeCode', 'label': 'fp', 'to': 'CurrentDepartment'}, {'from': 'DepartmentCode', 'label': 'tp', 'to': 'DepartmentName'}, {'from': 'DepartmentCode', 'label': 'tp', 'to': 'divisionCode'}, {'from': 'DivisionCode', 'label': 'tp', 'to': 'DivisionName'}, {'from': 'DivisionCode', 'label': 'fp', 'to': 'DivisionManager'}]","['departmentcode', 'transfer', 'qualification', 'employeecode', 'divisionname', 'date', 'gender', 'divisioncode', 'employeename', 'employeesurname', 'departmentname']","['recruitmentdate', 'employee', 'transfercount', 'divisionmanager', 'currentdepartment', 'reason']",['reason'],9,6,6,0.6,0.6,0.6,11,1,6,0.6471,0.9167,0.7586
